,评论
48844,还不错啊，面料挺舒服，一下子买了2件，计划送给朋友一件
48845,质量还可以吧，两件优惠些
48846,衣服还不错，穿着舒服暖和，款式也好
48847,这款衣服整体感觉挺好的，孩子穿着挡风。
48848,买大了，留着明年穿吧，挺好看的
48849,大小合适，就是袖子有点长，保暖，
48850,拿回来就试了，挺热和的，孩子喜欢！
48851,挺好的 小盆友的买大了一些 介意按身高买就可以了……
48852,还可以吧，可以分开穿，之前有瑕疵和客服沟通后给换了个
48853,款式挺好的，应该停暖的，价格优惠，不错不错不错
48854,衣服收到了，小孩穿上刚好。
48855,收到好长时间了，儿子很喜欢，就是有点大了
48856,东西收到了，之量挺好的，买的大了，明年穿
48857,给孩子囤货留着用，还有点大，但是质量很好
48858,质量好！做工细！无色差！挺满意的
48859,冲锋衣经济实惠，价格亲民，给孩子买了后邻居看到了，让我给她家孩子买了一件
48860,儿童冲锋衣面料结实，款式与做工也不错。
48861,这款衣服真不错，春秋冬都能穿美美哒！
48862,还可以，孩子喜欢，就去拿快递还要收费！
48863,挺好的，没发现有什么问题，物有所值吧
48864,我家姑娘穿上它，更加漂亮了
48865,快递收到好久了，这款冲锋衣服质量还可以，娃娃喜欢！
48866,挺暖和的。看起来还不错。价格便宜实惠。
48867,还不错的衣服，不是太厚，不过够过冬了
48868,衣服不错，值得这个价格，儿子也喜欢！
48869,一直买的，东西不错，沟通流畅，发货迅速，值得点赞
48870,样子蛮好看，质量一般般，可以说就是这几十块的质量吧！
48871,衣服收到了，儿子穿上大小合身质量也不错挺满意
48872,东西收到了。感觉还好。有需要还会来哦。
48873,给女儿买的小了一码，重新又换了个大码，店家服务态度好
48874,质量还可以毕竟价格也不算便宜，上身效果还不错
48875,还可以，小孩子好喜欢，马上就可以穿了
48876,衣服质量还可以，就是尺码偏小一码，颜色好看，推荐购买
48877,款式新颖，棉质纯正 穿着舒适。
48878,衣服还可以，以后还会看的
48879,质量还不错！样式中庸，保暖性能待考
48880,衣服收到了，有点小问题，联系了客服，很快就解决了，服务态度还不错?
48881,这个衣服方便，等天冷了可以把外面这件套羽绒服上。
48882,质量有待时间检验，不过小孩子挺喜欢这种款的。
48883,质量不错   颜色鲜亮    大小正好
48884,给宝宝买了一件，自己也买了一件，质量还不错，价格便宜！
48885,宝贝已收到试穿了一下大小正好
48886,按码子买就好 正常的码子 也没有什么味道
48887,孩子挺喜欢，和好朋友一人一件。
48888,衣服不错，孩子穿的正好
48889,还不错，回家再看一下上身效果。
48890,"衣服挺不错的,面料也好,值得信赖"
48891,质地柔软，棉质纯正，御寒防寒。
48892,小孩子收到衣服了，反馈刚好合适
48893,收到货了，还没有来的及评，衣服质量好，码数标准。
48894,衣服还可以，挺实用的，质量也不错
48895,样式还不错，里面那一层手感一般，
48896,还算不错吧    质量也还不错 就是码小点   物流也算给力
48897,快递收到了，衣服质量不错，有两件可以两穿
48898,衣服不错，就是买小了，送给亲戚家小朋友了
48899,第一次买这个，价格便宜，做工还需要加强
48900,衣服质量很好，就是买的大了点，留着明年穿吧！
48901,价格不贵，质量还不错，挺满意的，一次购物。
48902,只能说还行吧，毕竟价位不高
48903,衣服挺好，卖家服务也挺好的，就是号买小了
48904,刚收到货，质量很好，又买了一件，就是价格比上一件贵了
48905,衣服质量不错，有些许线头，但性价比超高。
48906,衣服不错，就是买大了，明年再穿
48907,买了两件，质量好，大小也合适
48908,衣服收到了，挺满意的真是物廉价美啊
48909,买大了，先屯着吧，经济实惠，可以当两件穿
48910,衣服挺好的，孩子穿着挺舒服的！
48911,不错，合适，孩子喜欢。
48912,质量不错，且没有色差，这个价格物有所值
48913,小朋友穿上不错的衣服，值得购买，便宜
48914,衣服质量没问题，大小也合适，下次还会购买
48915,衣服收到了，物有所值，友友们可以下单
48916,儿子自己挑选的颜色，穿着帅气
48917,物流没话说，商品没话说，一个字，好
48918,儿子穿上大小正合适，想买的赶紧下手吧
48919,大致还行，就衣服内胆质量实在不敢恭维...
48920,物有所值..孩子说他同学也买了....
48921,质量好，耐寒防雨，穿上暖暖的
48922,不错，试了一下，透气性还可以。
48923,衣服己，收到，女儿挺喜欢的。
48924,衣服摸起来手感还可以穿起来也舒服
48925,挺符合这个价的，小孩也喜欢，也实惠
48926,请漂亮，要的就是这个效果
48927,这衣服不错，孩子喜欢   质量也体好的呢
48928,衣服确实不错！穿了挺好看的！
48929,还不错的衣服，可以穿着的时间比较长
48930,还不错，但是里面的绒胆不能单独穿。
48931,内衬质量稍些，其他都好着！好好好好好！
48932,抓绒稍差，其他都挺好，这个价位值得！
48933,面料舒服，大小合适，价格实惠
48934,实物与图片相符。衣服质量挺好的。物流太慢了
48935,孩子穿上合适，颜色也不错。
48936,衣服不错，还在穿上很帅气~
48937,颜色和图片一样，做工也好。
48938,还行吧，建议有条件还是去实体店购买
48939,还没见到，让朋友代收的，应该是不错的
48940,刚收到质量挺不错的，上身效果还不错
48941,衣服大小合适，质量不错，价格实惠。
48942,已收货验货，还挺好的。
48943,衣服挺厚实的，如果有更大的码就好了
48944,大小合适，天气马上转凉，可以穿一下了
48945,不错，儿子穿的正合适，价格还合适
48946,里衬一般 外面的挺好看的
48947,穿着不错，儿子比较喜欢穿
48948,孩子挺喜欢的，尺码也标准
48949,看着还不错，等天凉了再穿
48950,大小合适，孩子喜欢，满意。
48951,衣服不错孩子挺喜欢的，下次还买
48952,衣服质量挺好，可以单穿也可以套件穿，价格也不贵！
48953,性价比还可以，毕竟不贵衣服用料就一般般，正常的
48954,衣服质量好，一件当三件穿，孩子喜欢。
48955,衣服质量挺好，卖家服务也好，买的小了又换的大号
48956,十多天才收到，快递还是慢递?朋友推荐的，还好商品不错。
48957,和同事一起买的，还不错，等天冷了穿
48958,买个女儿，刚好去旅游用的上，不错
48959,衣服收到儿子马上就穿上了喜欢
48960,穿着有精神，好用的一款。
48961,冲锋衣质量还行，女儿装起来好看。
48962,质量很好，宝宝很喜欢，就是有点大。
48963,给女儿买的其他都是不错的，就是?子长了一点。
48964,衣服质量特别好，还特别实惠，我觉得家长们可以入手，我自己买小号了，小朋友90厘米高我买了100偏小，建议大家买大一码，胖点小朋友可以大两码，质量还是挺好的，样式也好看，值得给小朋友入手哦，超级物美价廉
48965,"尺码大小：身高112，体重40斤，穿120码的非常合适。
上身效果：裙裤是我女儿的最爱啊，上身效果非常棒
其他特色：颜色搭配非常漂亮，一次买了两套
产品材质：厚实，衣服摸起来很舒服"
48966,衣服摸起来很舒服 质地柔软 非常适合宝宝娇嫩的肌肤 颜色也很正 价格很亲民 喜欢的宝妈可以放心入手了 大爱
48967,"买了两套。不错，做工很好，全棉的，孩子110cm,35斤， 110码正好，满意满意"
48968,质量非常好。非常实惠。是该家的忠实粉丝。每次买这家的衣服不会错，纯棉的。小孩子穿上非常可爱。款式非常好看。客服客服态度好。有问必答。
48969,宝贝已经收到了，衣服质量很好，挺漂亮的，衣服是纯棉的很舒服，衣服买的大了，裤子长，明年还能穿，物流也很快，很满意的一次购物，还会光顾的。
48970,手感不错，纯棉，买了粉色 ，孩子们喜欢的颜色，孩子很喜欢
48971,"产品材质：棉质，棉质的，很舒服，小点还送了一件小礼物，很意外，也很感动！加油
尺码大小：合适
上身效果：帅气"
48972,最近一直忍不住买买纤丝鸟的产品，质量真的很好，柔软而厚实，关键不起球，给孩子囤货，价格不贵质量却很好
48973,给儿子买了一套黑色的，衣服摸起来很舒服，不知道起不起球，如果不起球就更完美了，宝贝试穿了一下，很可爱呢。
48974,很好的衣服，主要是布料好，不是很薄很稀的，结实最重要，买了多次了，还是一如既往
48975,"尺码大小：上身大小合适
上身效果：帅气
产品材质：棉质的，很舒服，小点还送了一件小礼物，很意外，也很感动！加油"
48976,"尺码大小：合适
上身效果：帅气
产品材质：棉质的，很舒服，小点还送了一件小礼物，很意外，也很感动！加油！"
48977,棉的，洗完不掉色，薄薄的，很舒服，冬天当室内服穿也很不错
48978,孩子可喜欢了，拿着不丢松，质量很好，明年开春应该就正好了，很喜欢五一出游正合适穿?
48979,看上去很好 也送了袜子 没 什么味道 还没洗不知会不会褪色
48980,穿上很合身，布料也很舒服，穿着很好看，真的不错，以后还会光顾。
48981,一次性买了5套，本以为广东今年新年气温温暖、惠风和畅，就买了几套挺薄的衣服，没想到降温了，衣服只能当内衣穿，质量还可以，纯棉的，设计新潮，儿子穿着很酷！老板加急了订单，顺丰物流送货也很快！必须给好评，谢谢老板！！！
48982,儿子好多衣服都是他家的，质量款式都特别好，这次一下买了好多，都很喜欢！一如既往的好！大爱ヽ(*´з｀*)?
